block_group,poverty_percent_below_1_rank,civ_labor_force_unemployed_percent_2_rank,no_hs_degree_percent_4_rank,over_65_percent_5_rank,under_18_percent_6_rank,disabled_adult_percent_7_rank,single_householder_percent_8_rank,percent_minority_9_rank,eng_proficiency_rank,over_10_rank,mobile_units_rank,over_1_person_room_percent_13_rank,no_vehicle_percent_14_rank,group_quarters_percent_15_rank,Gini_income_rank,Gini_education_rank,directional_median_hh_income_3_rank,wfsvi,percent_qualify,COES_DIC,reduced_match_qualify
080439786003,0.99,0.4,0.39,0.22,0.48,0.94,0.98,0.78,0,0.87,0,0,0.98,0.83,0.48,0.89,1,0.94,0.969,TRUE,Qualifying
080439786004,0.63,0.82,0.74,0.57,0.71,0.44,0.74,0.35,0,0.66,0.79,0,0.55,0,0.21,0.16,0.89,0.67,0.413,FALSE,Not Qualifying
080439788001,0.75,0.61,0.64,0.42,0.17,0.95,0,0.54,0,0,0.69,0,0,0,0.37,0.45,0.85,0.74,0.487,FALSE,Not Qualifying
080439788002,0.88,0.41,0.73,0.89,0.48,0.8,0.73,0.09,0,0.69,0.83,0,0.89,0,0.38,0.52,0.74,0.76,0.657,FALSE,Qualifying
080439788003,0.74,0.99,0.67,0.98,0,0.45,0,0.02,0,0,0.9,0,0,0,0.24,0.24,0.74,0.47,0.361,FALSE,Not Qualifying
080439790011,0.53,0.32,0.46,0.75,0.14,0.82,0.35,0.32,0.76,0,0.77,0,0.58,0,0.16,0.34,0.81,0.53,0.063,FALSE,Not Qualifying
080439790012,0.9,0,0.9,0.73,0.1,0.76,0,0.09,0,0,0.7,0.92,0.83,0,0.62,0.51,0.79,0.71,0,FALSE,Not Qualifying
080439790013,0.95,0.73,0.57,0.95,0.13,0.4,0,0.08,0,0.56,0.86,0,0.62,0,0.01,0.21,0.88,0.49,0.236,FALSE,Not Qualifying
080439790021,0.52,0.46,0.71,0.98,0.03,0.74,0,0.04,0,0,0.96,0,0,0,0.61,0.33,0.93,0.58,0.416,TRUE,Qualifying
080439790022,0.81,0,0.98,0.99,0.22,0.88,0.48,0.14,0,0,0.86,0,0.76,0,0.6,0.14,0.93,0.72,0.751,TRUE,Qualifying
080439791001,0.72,0,0.49,0.95,0.15,0.69,0.41,0.13,0.54,0,0.9,0,0.49,0.88,0.24,0.42,0.59,0.41,0.025,TRUE,Qualifying
080439791002,0.76,0,0.37,0.88,0.43,0.97,0.34,0.11,0,0.71,0.98,0.69,0.94,0,0.05,0.7,0.9,0.57,0.488,FALSE,Not Qualifying
080439791003,0.9,0.94,0.7,0.58,0.64,0.81,0,0.05,0,0,0.86,0.87,0,0,0.09,0.12,0.69,0.45,0.33,FALSE,Not Qualifying
080439792001,0.7,0.86,0.28,0.96,0.17,0.58,0.26,0.13,0,0,0.71,0.6,0,0,0.05,0.29,0.49,0.18,0,FALSE,Not Qualifying
080439794001,0.79,0.57,0.76,0.71,0.32,0.92,0.46,0.49,0,0,0.94,0.89,0.58,0.98,0.02,0.11,0.81,0.63,0.019,FALSE,Not Qualifying
080439794002,0,0,0.48,0.9,0.82,0.48,0,0.51,0,0,0.92,0,0.91,0,0.9,0.95,0.61,0.72,0.478,FALSE,Not Qualifying
080439801001,0.95,0.88,0.9,0.3,0,0.93,0.74,0.78,0.93,0.92,0.79,0.85,0.97,0.99,0.36,0.99,0.88,1,0,FALSE,Qualifying
080439802001,0.97,0.92,0.92,0.04,0,0.9,0.73,0.93,0.82,0.92,0.81,0.91,0.96,0.99,0.36,0.7,0.94,0.99,0,TRUE,Qualifying
080439803001,0.94,0.89,0.92,0.11,0,0.87,0.68,0.87,0.88,0.9,0.83,0.85,0.96,0.99,0.28,0.96,0.87,0.99,0,TRUE,Qualifying
080459516001,0,0,0,0.47,0.81,0.43,0,0.26,0,0,0,0,0,0,0.85,0.42,0.15,0,0.005,FALSE,Not Qualifying
080459516002,0.79,0.97,0.99,0.04,0.99,0.5,0.93,0.99,0.96,0.9,0.9,0.95,0.89,0,0.29,0.01,0.9,0.97,0.998,TRUE,Qualifying
080459516003,0.24,0,0.65,0.69,0.23,0.57,0,0.49,0.79,0,0,0,0.49,0,0.39,0.59,0.29,0.22,0,FALSE,Not Qualifying
080459517011,0.3,0.38,0.52,0.41,0.4,0.9,0.45,0.54,0,0,0.88,0.87,0,0,0.8,0.88,0.74,0.8,0.476,FALSE,Qualifying
080459517012,0.24,0.44,0.81,0.36,0.72,0.19,0.44,0.59,0.94,0.57,0.8,0,0,0.79,0.63,0.06,0.33,0.48,0.004,FALSE,Not Qualifying
080459517013,0.77,0.81,0.89,0.43,0.52,0.17,0.85,0.74,0.91,0.84,0,0.81,0,0,0.31,0.23,0.4,0.72,0.373,TRUE,Qualifying
080459517021,0.67,0.85,0.91,0.3,0.43,0.5,0,0.74,0.91,0.89,0.84,0,0.96,0,0.35,0.16,0.51,0.82,0.503,FALSE,Qualifying
080459517022,0.72,0.61,0.67,0.66,0.18,0.59,0.98,0.26,0.95,0.78,0,0,0.96,0,0.12,0.36,0.76,0.65,0.335,FALSE,Not Qualifying
080459517023,0.75,0,0.7,0.34,0.02,0.96,0,0.5,0.71,0.72,0,0,0.96,0.98,0.53,0.15,0.75,0.57,0,FALSE,Not Qualifying
080459517024,0.71,0,0.89,0.86,0.21,0.81,0.94,0.75,0.96,0.87,0,0,0.74,0.95,0.11,0.32,0.77,0.73,0.46,FALSE,Not Qualifying
080459518021,0.55,0.72,0.58,0.68,0.47,0.2,0.23,0.27,0.77,0.63,0,0,0,0.81,0.63,0.38,0.23,0.39,0.002,FALSE,Not Qualifying
080459518022,0.32,0.33,0.75,0.64,0.58,0.11,0.31,0.67,0.95,0.67,0.93,0,0.48,0,0.55,0.18,0.34,0.59,0.143,TRUE,Qualifying
080459518031,0.82,0.72,0.33,0.4,0.06,0.07,0.68,0.38,0,0.83,0,0,0,0,0.88,0.96,0.66,0.8,0.617,FALSE,Qualifying
080459518032,0.59,0.2,0.58,0.4,0.69,0.08,0.7,0.79,0.95,0.68,0,0.92,0,0.89,0.31,0.48,0.5,0.59,0.12,FALSE,Not Qualifying
080459518033,0.54,0,0.67,0.19,0.38,0.21,0.88,0.66,1,0.8,0,0,0.97,0.92,0.92,0.85,0.25,0.8,0.483,TRUE,Qualifying
080459518034,0.76,0.92,0.86,0.8,0.38,0.14,0.65,0.79,0.95,0,0.82,0,0,0.95,0.52,0.56,0.35,0.92,0.838,TRUE,Qualifying
080459518041,0.79,0.4,0.81,0.46,0.54,0.45,0.78,0.61,0.88,0,0.86,0.78,0,0.91,0.33,0.12,0.43,0.7,0.237,FALSE,Not Qualifying
080459518042,0.86,0.39,0.69,0.84,0.37,0.43,0.23,0.44,0.69,0.59,0,0.69,0.75,0,0.24,0.27,0.49,0.53,0.055,FALSE,Not Qualifying
080459518043,0.33,0,0.48,0.34,0.85,0.1,0.64,0.73,0.92,0,0.94,0,0,0,0.64,0.41,0.54,0.67,0.181,FALSE,Not Qualifying
080459519011,0.17,0,0,0.78,0.7,0.62,0.64,0.2,0,0,0,0,0,0,0.63,0.68,0.61,0.12,0.02,FALSE,Not Qualifying
080459519012,0.42,0.58,0.84,0.16,0.88,0.24,0.79,0.74,0.86,0.61,0.8,0.61,0.46,0,0.21,0.05,0.59,0.65,0.062,FALSE,Not Qualifying
080459519013,0.46,0,0.59,0.46,0.82,0.28,0.26,0.38,0.71,0,0.75,0.74,0,0,0.32,0.14,0.42,0.18,0.004,FALSE,Not Qualifying
080459519021,0.49,0.33,0.74,0.54,0.73,0.75,0.35,0.74,0.97,0,0.77,0,0.94,0,0.44,0.11,0.54,0.74,0.279,FALSE,Not Qualifying
080459519022,0.7,0.63,0.76,0.29,0.49,0.82,0.85,0.56,0.61,0,0.97,0.76,0,0,0.6,0.74,0.71,0.94,0.807,FALSE,Qualifying
080459519023,0.12,0,0.34,0.33,0.81,0.55,0.52,0.5,0.78,0.7,0,0.65,0,0,0.35,0.73,0.33,0.16,0,FALSE,Not Qualifying
080459519024,0.48,0.69,0.49,0.84,0.09,0.7,0.56,0.08,0.71,0,0.89,0,0,0.82,0.48,0.44,0.41,0.5,0.147,FALSE,Not Qualifying
080459520011,0.81,0.65,0.96,0.14,0.7,0.36,0.32,0.84,0.96,0,0.98,0.91,0,0,0.61,0.02,0.61,0.89,0.854,TRUE,Qualifying
080459520012,0.77,0,0.83,0.42,0.67,0.28,0.84,0.78,0.9,0.72,0,0.61,0.59,0,0.55,0.34,0.84,0.84,0.606,TRUE,Qualifying
080459520013,0.25,0.8,0.94,0.17,0.79,0.4,0.36,0.85,0.95,0.58,0.95,0.72,0,0,0.48,0.06,0.45,0.72,0.3,TRUE,Qualifying
080459520031,0.41,0,0,0.11,0.84,0.15,0,0.75,0,0.66,0.84,0,0.75,0.8,0.89,0.96,0.29,0.64,0.211,FALSE,Not Qualifying
080459520032,0.09,0.91,0.76,0.08,0.8,0.71,0,0.79,0.92,0,0,0,0,0.98,0.95,0.39,0.2,0.68,0.168,FALSE,Not Qualifying
080459520041,0.45,0.27,0.44,0.26,0.86,0.34,0.46,0.62,0.95,0,0,0.83,0,0.83,0.68,0.65,0.37,0.62,0.073,FALSE,Not Qualifying
080459520042,0.77,0.59,0.81,0.28,0.53,0.68,0.79,0.68,0.84,0.68,0,0.74,0.77,0.93,0.29,0.08,0.63,0.72,0.301,FALSE,Not Qualifying
080459520043,0.46,0.44,0.81,0.6,0.74,0.49,0.58,0.69,0,0.67,0,0.83,0.62,0,0.17,0.36,0.65,0.5,0.172,FALSE,Not Qualifying
080459520044,0.19,0,0.95,0.03,0.84,0.97,0,0.85,0.98,0.93,0,0.97,0.99,0,0.98,0.4,0.7,0.82,0.473,TRUE,Qualifying
080459521001,0.89,0.94,0.79,0.4,0.84,0.48,0.91,0.5,0.77,0.81,0.82,0.64,0.7,0.8,0.11,0.19,0.84,0.87,0.624,TRUE,Qualifying
080459521002,0.51,0.65,0.88,0.29,0.97,0.74,0,0.78,0.93,0,0.99,0.99,0,0,0.81,0.22,0.67,0.91,0.886,FALSE,Qualifying
080459521003,0.58,0.47,0.65,0.73,0.24,0.8,0.46,0.37,0.77,0.88,0,0,0.96,0.87,0.36,0.14,0.72,0.55,0.117,FALSE,Not Qualifying
080459521004,0,0.85,0.38,0.98,0.07,0.45,0.46,0.36,0,0,0.74,0,0,0,0.63,0.89,0.37,0.5,0.121,FALSE,Not Qualifying
080470138011,0.71,0,0,0.85,0.08,0.12,0,0.04,0,0,0,0.85,0,0.92,0.71,0.53,0.62,0.11,0.099,FALSE,Not Qualifying
080470138012,0.87,0.23,0.51,0.2,0.72,0.13,0.69,0.19,0,0,0.75,0,0,0,0.41,0.37,0.24,0.25,0.01,FALSE,Not Qualifying
080470138021,0,0.44,0.81,0.66,0.15,0.59,0.44,0.36,0,0,0.68,0.73,0.88,0,0.61,0.11,0.37,0.18,0,FALSE,Not Qualifying
080470138022,0.5,0.35,0.41,0.75,0.09,0.87,0,0.26,0,0,0,0,0.46,0.95,0.81,0.28,0.03,0.09,0.001,FALSE,Not Qualifying
080470138023,0.58,0.44,0.65,0.37,0.49,0.59,0.99,0.61,0,0.84,0.67,0,0.63,0,0.1,0.51,0.78,0.68,0.239,TRUE,Qualifying
080490001001,0.54,0.96,0.82,0.44,0.17,0.66,0,0.32,0,0,0,0,0,0,0.35,0.34,0.47,0.33,0.062,FALSE,Not Qualifying
080490001002,0.93,0.43,0.77,0.4,0.94,0.26,0.75,0.67,0.66,0.65,0.94,0.87,0.8,0.8,0.12,0.19,0.78,0.84,0.591,TRUE,Qualifying
080490002031,0.84,0.67,0.77,0.06,0.34,0.07,0.34,0.77,0.88,0.85,0.73,0.71,0.95,0,0.52,0.61,0.98,0.97,0.854,TRUE,Qualifying
080490002032,0.83,0.23,0.8,0.86,0,0.04,0,0.25,0,0.84,0.67,0.92,0.75,0.85,0.92,0.97,0.96,0.92,0,TRUE,Qualifying
080490002041,0.66,0.88,0.27,0.57,0.31,0.64,0.87,0.1,0.66,0.81,0.67,0,0,0,0.16,0.66,0.57,0.57,0.115,FALSE,Not Qualifying
080490002042,0.79,0.73,0,0.18,0.03,0,0,0.05,0,0.96,0.67,0,0,0.97,0.96,0.74,0.57,0.57,0,FALSE,Not Qualifying
080490002051,0.51,0.5,0.52,0.63,0.55,0.41,0.22,0.4,0,0.63,0.7,0.71,0.56,0.96,0.5,0.21,0.39,0.35,0.012,FALSE,Not Qualifying
080490002052,0.66,0.49,0,0.7,0.26,0.35,0,0.1,0,0,0.8,0.91,0,0,0.25,0.82,0.55,0.29,0,FALSE,Not Qualifying
080490002053,0.64,0.25,0,0.17,0.9,0.96,0.99,0.01,0,0.92,0.67,0,0.56,0,0.95,0.97,0.96,0.83,0.541,TRUE,Qualifying
080490002061,0.4,0.21,0,0.9,0.08,0.08,0,0.02,0,0.68,0.7,0,0.91,0.81,0.73,0.94,0.41,0.32,0.121,FALSE,Not Qualifying
080490002062,0.61,0,0.52,0.49,0.82,0.02,0,0.46,0,0.62,0.82,0,0,0,0.71,0.94,0.56,0.7,0,FALSE,Not Qualifying
080490002071,0.41,0.61,0.61,0.79,0.08,0.15,0,0.2,0,0.59,0.89,0.61,0.67,0,0.13,0.47,0.78,0.37,0.031,FALSE,Not Qualifying
080490002072,0.12,0,0,0.96,0,0.02,0,0,0,0.62,0.8,0,0,0.83,0.87,0.99,0.79,0.31,0.139,FALSE,Not Qualifying
080519636011,0.71,0,0.19,0.91,0.08,0.24,0,0,0,0,0.78,0,0,0,0.18,0.7,0.74,0.17,0.077,FALSE,Not Qualifying
080519636012,0.27,0.9,0,0.83,0.59,0.87,0,0.53,0,0,0.93,0.78,0.99,0,0.72,0.87,0.71,0.83,0.631,FALSE,Qualifying
080519636013,0.15,0,0,0.52,0.67,0.27,0.67,0,0,0,0,0,0.92,0,0.58,0.89,0.39,0.06,0.014,FALSE,Not Qualifying
080519636021,0.29,0.68,0.79,0.79,0.45,0.79,0.3,0.46,0.75,0.55,0.8,0.94,0.46,0,0.08,0.38,0.71,0.63,0.131,FALSE,Not Qualifying
080519636022,0.42,0.63,0.33,0.83,0.47,0.67,0.85,0.07,0,0,0.76,0,0,0.95,0.51,0.81,0.65,0.6,0,FALSE,Not Qualifying
080519636023,0.89,0,0.63,0.18,0.45,0.03,0.94,0.89,0.92,0,0.98,0.99,0.93,0,0.62,0.63,0.65,0.94,0,TRUE,Qualifying
080519637011,0.79,0.33,0.37,0.24,0.16,0.36,0,0.01,0,0,0,0,0,0,0.23,0.98,0.7,0.3,0.09,FALSE,Not Qualifying
080519637012,0.62,0.6,0.19,0.75,0.23,0.15,0.83,0.41,0,0.73,0.93,0,0.79,0.9,0.23,0.93,0.8,0.76,0.501,TRUE,Qualifying
080519637013,0.98,0.65,0.41,0.87,0.07,0.81,0.77,0.53,0,0.84,0.71,0,0,0.88,0.29,0.65,0.95,0.86,0.745,TRUE,Qualifying
080519637021,0.99,0.86,0,0.16,0.08,0.31,0.66,0.38,0,0.87,0,0,0.87,0.98,0.43,0.45,0.99,0.7,0.472,TRUE,Qualifying
080519637022,0.87,0.48,0,0.13,0.78,0.05,0.94,0.46,0,0,0,0,0,0,0.49,0.98,0.75,0.71,0.519,FALSE,Not Qualifying
080519638001,0.54,0.66,0.19,0.26,0.22,0.22,0.46,0.08,0,0.85,0.68,0.66,0.66,0.8,0.08,0.95,0.57,0.35,0,FALSE,Not Qualifying
080519638002,0.16,0,0,0.12,0.64,0,0.35,0.33,0,0,0,0,0,0,0.66,0.88,0.1,0.02,0,FALSE,Not Qualifying
080519638003,0,0,0.85,0.9,0.61,0.13,0,0,0,0,0,0,0,0,0.92,0.99,0.85,0.46,0.291,FALSE,Not Qualifying
080519639001,0.74,0.31,0.37,0.74,0.22,0.59,0.63,0.1,0,0,0.79,0.66,0.46,0.95,0.25,0.64,0.31,0.31,0.014,FALSE,Not Qualifying
080519639002,0.54,0.56,0.46,0.9,0.13,0.74,0,0.24,0,0,0.7,0.75,0.65,0.96,0.04,0.22,0.68,0.22,0.034,FALSE,Not Qualifying
080539731001,0.64,0.55,0.48,0.91,0.15,0.74,0.84,0.29,0,0.56,0.77,0.65,0.49,0,0,0.5,0.89,0.58,0.045,FALSE,Not Qualifying
080559606001,0.91,0,0.57,0.9,0.15,0.96,0.28,0.88,0,0,0.85,0.66,0.99,0,0.49,0.6,0.95,0.92,0.891,TRUE,Qualifying
080559606002,0.96,0.43,0.67,0.51,0.96,0.86,0.86,0.84,0.74,0.69,0.77,0.85,0.89,0,0.14,0.32,0.95,0.94,0.895,TRUE,Qualifying
080559606003,0.83,0.99,0.95,0.96,0.09,1,0,0.88,0,0,0.74,0,0.84,0.92,0.39,0.09,0.99,0.93,0.989,TRUE,Qualifying
080559609011,0.35,0,0,0.47,0.6,0.28,0,0.86,0,0,0.86,0,0,0.94,0.96,0.73,0.52,0.65,0.465,TRUE,Qualifying
080559609012,0.81,0,0.48,0.86,0.46,0.72,0.29,0.68,0.76,0,0.87,0,0,0,0.28,0.54,0.73,0.77,0.434,FALSE,Qualifying
080559609021,0.58,0.37,0.37,0.99,0.06,0.75,0,0.32,0.58,0.56,0.84,0,0.61,0.93,0.03,0.45,0.8,0.5,0.002,FALSE,Not Qualifying
080579556001,0.71,0.97,0.73,0.97,0.19,0.67,0.58,0.02,0.57,0,0.76,0,0.58,0.85,0.16,0.26,0.88,0.7,0.449,FALSE,Not Qualifying
080579556002,0.84,0,0.92,0.92,0.28,0.69,0.48,0.42,0.58,0,0.94,0.73,0.84,0.86,0.06,0.03,0.9,0.66,0.351,FALSE,Not Qualifying
080590098062,0.5,0.82,0.23,0.8,0.23,0.51,0,0.43,0.66,0.89,0,0.86,0.49,0.85,0.19,0.83,0.36,0.47,0.004,FALSE,Not Qualifying
080590098063,0.11,0,0.25,0.96,0.33,0.78,0,0.31,0,0,0,0,0.61,0,0.85,0.89,0.12,0.16,0,FALSE,Not Qualifying
080590098151,0.15,0.3,0,0.49,0.54,0.18,0.45,0.18,0.57,0.56,0,0,0,0,0.61,0.67,0.12,0.03,0,FALSE,Not Qualifying
080590098152,0.18,0.46,0,0.4,0.56,0.14,0.3,0.35,0.57,0,0,0,0.51,0,0.85,0.58,0.07,0.14,0,FALSE,Not Qualifying
080590098231,0.28,0.49,0.54,0.15,0.33,0.28,0.51,0.48,0.57,0.61,0,0,0,0,0.69,0.52,0.28,0.34,0,FALSE,Not Qualifying
080590098232,0.42,0.72,0.59,0.39,0.33,0.14,0.63,0.53,0,0,0,0.63,0,0,0.64,0.37,0.33,0.35,0.011,FALSE,Not Qualifying
080590098233,0.65,0.64,0.57,0.46,0.77,0.4,0.3,0.38,0,0,0,0,0,0,0.77,0.48,0.16,0.44,0.055,FALSE,Not Qualifying
080590098241,0.48,0.47,0.33,0.43,0.58,0.82,0.81,0.36,0,0,0,0,0.44,0,0.44,0.65,0.34,0.34,0.004,FALSE,Not Qualifying
080590098242,0.61,0.39,0.27,0.54,0.47,0.69,0.69,0.58,0.6,0,0,0.79,0.47,0,0.35,0.65,0.38,0.55,0.013,FALSE,Not Qualifying
080590098271,0.2,0,0.79,0.64,0.02,0.87,0,0.62,0.78,0.98,0,0.71,0.83,0,0.45,0.41,0.79,0.52,0.108,TRUE,Qualifying
080590098274,0.17,0.91,0.59,0.37,0.75,0.09,0.42,0.35,0.82,0,0,0,0,0,0.46,0.32,0.26,0.22,0.004,TRUE,Qualifying
080590098281,0,0.77,0,0.15,0.43,0.3,0,0.78,0.95,0,0,0,0,0,0.93,0.9,0.08,0.51,0.102,TRUE,Qualifying
080590098282,0.49,0.78,0.4,0.76,0.12,0.46,0.29,0.09,0,0.73,0,0,0,0,0.31,0.71,0.35,0.17,0.017,FALSE,Not Qualifying
080590098283,0.26,0.75,0.26,0.55,0.44,0.53,0.34,0.08,0.66,0,0,0,0.92,0,0.3,0.67,0.49,0.28,0.018,FALSE,Not Qualifying
080590098291,0.41,0.23,0.45,0.33,0.51,0.34,0.64,0.37,0.65,0,0,0.63,0.61,0,0.58,0.41,0.22,0.24,0,FALSE,Not Qualifying
080590098301,0.35,0.61,0.7,0.39,0.31,0.49,0.86,0.55,0.55,0.63,0,0.71,0,0,0.14,0.28,0.44,0.25,0,FALSE,Not Qualifying
080590098351,0.1,0.41,0.27,0.64,0.5,0.4,0.25,0.26,0.61,0,0,0,0,0,0.42,0.58,0.2,0.05,0,FALSE,Not Qualifying
080590098352,0.31,0.42,0.23,0.87,0.39,0.68,0.63,0.15,0,0,0,0,0.7,0,0.42,0.86,0.24,0.18,0,FALSE,Not Qualifying
080590098361,0,0.21,0.5,0.87,0.25,0.38,0.35,0.17,0,0,0,0,0,0,0.88,0.65,0.07,0.05,0,FALSE,Not Qualifying
080590098362,0.44,0.64,0.62,0.54,0.35,0.17,0.45,0.12,0,0,0,0,0,0,0.25,0.28,0.27,0.02,0,FALSE,Not Qualifying
080590098363,0,0,0,0.95,0.81,0.83,0,0.13,0.78,0.76,0,0,0,0,0.92,0.59,0.02,0.04,0.001,FALSE,Not Qualifying
080590098371,0.24,0.49,0.19,0.72,0.33,0.41,0.47,0.07,0,0,0,0,0,0.82,0.94,0.91,0.08,0.19,0.003,FALSE,Not Qualifying
080590098372,0.09,0.24,0.22,0.37,0.8,0.07,0.31,0.17,0,0,0,0,0,0.8,0.87,0.49,0.08,0.01,0,FALSE,Not Qualifying
080590098373,0.22,0.22,0.24,0.36,0.79,0.36,0.48,0.33,0,0,0,0.6,0,0,0.86,0.76,0.09,0.14,0,FALSE,Not Qualifying
080590098381,0.4,0.25,0.4,0.52,0.6,0.23,0.68,0.4,0.8,0.66,0,0.76,0,0,0.52,0.52,0.16,0.22,0,FALSE,Not Qualifying
080590098382,0,0.58,0.22,0.86,0.53,0.43,0.34,0.24,0.6,0.67,0,0,0.78,0,0.58,0.52,0.12,0.09,0,FALSE,Not Qualifying
080590098391,0.62,0.63,0,0.6,0.83,0.2,0.26,0.08,0,0,0,0,0,0,0.4,0.73,0.23,0.11,0.014,FALSE,Not Qualifying
080590098392,0.19,0.55,0.31,0.32,0.38,0.22,0.44,0.22,0.57,0,0,0,0.48,0,0.47,0.42,0.26,0.07,0,FALSE,Not Qualifying
080590098401,0.48,0.8,0.5,0.88,0.24,0.72,0.43,0.2,0,0.86,0,0,0.98,0.93,0.03,0.45,0.56,0.24,0.006,FALSE,Not Qualifying
080590098402,0.32,0.76,0.49,0.42,0.68,0.46,0.73,0.18,0,0,0,0,0,0,0.35,0.47,0.39,0.14,0.001,FALSE,Not Qualifying
080590098411,0.17,0.33,0.36,0.85,0.27,0.5,0.23,0.19,0,0.75,0,0,0.85,0,0.23,0.57,0.25,0.02,0,FALSE,Not Qualifying
080590098412,0.53,0.51,0.55,0.58,0.43,0.51,0.54,0.48,0,0,0,0,0.63,0,0.33,0.61,0.4,0.42,0.028,FALSE,Not Qualifying
080590098421,0.38,0.42,0.24,0.79,0.33,0.74,0,0.17,0,0,0,0,0.76,0,0.52,0.93,0.21,0.22,0.053,FALSE,Not Qualifying
080590098422,0.1,0.56,0.32,0.7,0.65,0.47,0.26,0.18,0.64,0,0,0,0.57,0,0.65,0.57,0.13,0.14,0,FALSE,Not Qualifying
080590098451,0.21,0.28,0.42,0.33,0.92,0.11,0.64,0.52,0,0.61,0.72,0,0,0,0.83,0.47,0.09,0.27,0,FALSE,Not Qualifying
080590098452,0,0.74,0,0.96,0.21,0.47,0.39,0.06,0,0.58,0,0,0.53,0,0.84,0.94,0.05,0.12,0,FALSE,Not Qualifying
080590098453,0.5,0.86,0.65,0.89,0.33,0.23,0.42,0.06,0,0,0,0,0.79,0,0.77,0.36,0.1,0.28,0.019,FALSE,Not Qualifying
080590098461,0.43,0.78,0.36,0.86,0.56,0.77,0.62,0.14,0,0.75,0,0,0.73,0,0.37,0.89,0.12,0.33,0.003,FALSE,Not Qualifying
080590098462,0.45,0.38,0,0.1,0.44,0.03,0.76,0.37,0,0,0,0,0,0,0.97,0.94,0,0.28,0,FALSE,Not Qualifying
080590098463,0,0.3,0,0.69,0.17,0.43,0,0.2,0,0,0,0,0,0,0.94,0.94,0.01,0.04,0.005,FALSE,Not Qualifying
080590098464,0.8,0,0,0.93,0.52,0.05,0.3,0.05,0,0,0,0,0,0,0.76,0.96,0.12,0.19,0.079,FALSE,Not Qualifying
080590098471,0.2,0.33,0,0.78,0.78,0.17,0.23,0.4,0.57,0.68,0,0,0,0,0.92,0.9,0.02,0.29,0,FALSE,Not Qualifying
080590098472,0.28,0,0.71,0.36,0.54,0.09,0.93,0.04,0,0.56,0.68,0.77,0.45,0,0.51,0.18,0.22,0.02,0,FALSE,Not Qualifying
080590098481,0,0,0.34,0.43,0.76,0.08,0,0.05,0,0,0,0.68,0.56,0,0.97,0.89,0.05,0.04,0,FALSE,Not Qualifying
080590098482,0.82,0,0.26,0.99,0.27,0.68,0,0.2,0,0.88,0,0,0.97,0.97,0.32,0.72,0.14,0.14,0,FALSE,Not Qualifying
080590098483,0,0,0,0.92,0.34,0.85,0.43,0.45,0,0,0,0,0,0,0.82,0.98,0.14,0.13,0.012,FALSE,Not Qualifying
080590098501,0,0.29,0,0.88,0.41,0.13,0.32,0.14,0,0,0,0,0,0,0.93,0.61,0.06,0.01,0,FALSE,Not Qualifying
080590098502,0.59,0.46,0,0.53,0.49,0.39,0.42,0.31,0.71,0.59,0,0.8,0.57,0.83,0.83,0.81,0.05,0.48,0.005,FALSE,Not Qualifying
080590098511,0.53,0.46,0,0.77,0.35,0.46,0.28,0.12,0.76,0,0,0,0,0,0.34,0.51,0.22,0.07,0.01,FALSE,Not Qualifying
080590098512,0.12,0.31,0.37,0.74,0.15,0.57,0.31,0.41,0.79,0,0,0.64,0.49,0,0.75,0.74,0.53,0.51,0.015,FALSE,Not Qualifying
080590098513,0.32,0.33,0,0.88,0.32,0.35,0.53,0.16,0,0,0,0,0,0.91,0.79,0.78,0.1,0.09,0.001,FALSE,Not Qualifying
080590098521,0.4,0.4,0.23,0.37,0.27,0.28,0.35,0.28,0.58,0,0.67,0.62,0.47,0.81,0.7,0.55,0.13,0.31,0,FALSE,Not Qualifying
080590098522,0.39,0.67,0.43,0.63,0.79,0.26,0.35,0.13,0,0,0,0,0,0.84,0.48,0.31,0.24,0.06,0.001,FALSE,Not Qualifying
080590098523,0.3,0,0.49,0.95,0.18,0.92,0,0.5,0,0,0.81,0,0.88,0,0.76,0.52,0.39,0.49,0.096,FALSE,Not Qualifying
080590098531,0.17,0.27,0.44,0.34,0.76,0.16,0.43,0.02,0,0,0,0,0.52,0,0.83,0.66,0.11,0.07,0,FALSE,Not Qualifying
080590098541,0.82,0.82,0,0.56,0.97,0.62,0,0.05,0,0.8,0,0.9,0.94,0,0.75,0.93,0.36,0.64,0.462,FALSE,Not Qualifying
080590098542,0.7,0.46,0.88,0.09,0.18,0,0.95,0.5,0,0.79,0.81,0,0,0,0.75,0.23,0.63,0.7,0.219,TRUE,Qualifying
080590098543,0.12,0.22,0.56,0.43,0.71,0.46,0,0.21,0,0,0,0,0,0.81,0.82,0.71,0.1,0.09,0,FALSE,Not Qualifying
080590098544,0.36,0.52,0.25,0.44,0.22,0.03,0.47,0.04,0,0,0,0,0,0,0.86,0.75,0.05,0.09,0.001,FALSE,Not Qualifying
080590098551,0.98,0.82,0,0.03,0.03,0,0,0.31,0,0.89,0,0,0.95,0.99,0.9,1,0.98,0.87,0.66,TRUE,Qualifying
080590098552,0.56,0.6,0,0.75,0.47,0.47,0.36,0.08,0,0,0,0,0,0,0.93,0.97,0.04,0.34,0.11,FALSE,Not Qualifying
080590098553,0.49,0.22,0,0.46,0.61,0.12,0.34,0.04,0,0.71,0,0,0,0,0.86,0.92,0.07,0.11,0,FALSE,Not Qualifying
